In |Black   |             Changed by black put              |White   |             Changed by white put              |St.St |Ma.Dsc|
dex| Movable|    1|    2|    3|    4|    5|    6|    7|    8| Movable|    1|    2|    3|    4|    5|    6|    7|    8|B|W|Df|B|W|Df|
---+--------+-----+-----+-----+-----+-----+-----+-----+-----+--------+-----+-----+-----+-----+-----+-----+-----+-----+-+-+--+-+-+--+
1811 00010000 (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 1 1  0 BWWEEEBW
1812 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 1 -1 WEWEEEBW
1813 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EEWEEEBW
1814 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 0 1 -1 BEWEEEBW
1815 00010000 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 1 1  0 WBWEEEBW
1816 00010000 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) 20000200 (0,1) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 1 2 -1 EBWEEEBW
1817 00010000 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 2 1  1 1 1  0 BBWEEEBW
1818 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 3 -3 0 1 -1 WWEEEEBW
1819 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EWEEEEBW
1820 00100000 (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 1 1  0 BWEEEEBW
1821 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 1 -1 WEEEEEBW
1822 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EEEEEEBW
1823 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 0 1 -1 BEEEEEBW
1824 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00100200 (0,0) (0,0) (1,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 2 -2 WBEEEEBW
1825 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EBEEEEBW
1826 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 2 1  1 0 1 -1 BBEEEEBW
1827 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010200 (0,0) (0,0) (0,0) (1,0) (0,0) (0,1) (0,0) (0,0) 0 3 -3 0 2 -2 WWBEEEBW
1828 20000000 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010200 (0,0) (0,0) (0,0) (1,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 1 2 -1 EWBEEEBW
1829 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010200 (0,0) (0,0) (0,0) (1,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 0 2 -2 BWBEEEBW
1830 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 1 -1 WEBEEEBW
1831 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EEBEEEBW
1832 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 0 1 -1 BEBEEEBW
1833 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010200 (0,0) (0,0) (0,0) (2,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 2 -2 WBBEEEBW
1834 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EBBEEEBW
1835 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 3 1  2 0 1 -1 BBBEEEBW
1836 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (1,0) (0,1) (0,0) (0,0) 0 4 -4 0 2 -2 WWWBEEBW
1837 20000000 (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (1,0) (0,1) (0,0) (0,0) 0 1 -1 1 2 -1 EWWBEEBW
1838 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (1,0) (0,1) (0,0) (0,0) 1 1  0 0 2 -2 BWWBEEBW
1839 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (1,0) (0,1) (0,0) (0,0) 0 2 -2 1 2 -1 WEWBEEBW
1840 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (1,0) (0,1) (0,0) (0,0) 0 1 -1 1 2 -1 EEWBEEBW
1841 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (1,0) (0,1) (0,0) (0,0) 1 1  0 1 2 -1 BEWBEEBW
1842 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (1,0) (0,1) (0,0) (0,0) 0 2 -2 0 2 -2 WBWBEEBW
1843 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 20001200 (0,1) (0,0) (0,0) (0,0) (1,0) (0,1) (0,0) (0,0) 0 1 -1 0 3 -3 EBWBEEBW
1844 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (1,0) (0,1) (0,0) (0,0) 2 1  1 0 2 -2 BBWBEEBW
1845 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 3 -3 0 1 -1 WWEBEEBW
1846 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EWEBEEBW
1847 00100000 (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 1 1  0 BWEBEEBW
1848 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 1 -1 WEEBEEBW
1849 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EEEBEEBW
1850 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 0 1 -1 BEEBEEBW
1851 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00100200 (0,0) (0,0) (1,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 2 -2 WBEBEEBW
1852 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EBEBEEBW
1853 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 2 1  1 0 1 -1 BBEBEEBW
1854 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (2,0) (0,1) (0,0) (0,0) 0 3 -3 0 2 -2 WWBBEEBW
1855 20000000 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (2,0) (0,1) (0,0) (0,0) 0 1 -1 1 2 -1 EWBBEEBW
1856 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (2,0) (0,1) (0,0) (0,0) 1 1  0 0 2 -2 BWBBEEBW
1857 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 1 -1 WEBBEEBW
1858 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EEBBEEBW
1859 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 0 1 -1 BEBBEEBW
1860 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00001200 (0,0) (0,0) (0,0) (0,0) (3,0) (0,1) (0,0) (0,0) 0 2 -2 0 2 -2 WBBBEEBW
1861 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EBBBEEBW
1862 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 4 1  3 0 1 -1 BBBBEEBW
1863 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 5 -5 0 1 -1 WWWWBEBW
1864 20000000 (0,3) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 1 -1 1 1  0 EWWWBEBW
1865 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 1 1  0 0 1 -1 BWWWBEBW
1866 02000000 (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 2 -2 1 1  0 WEWWBEBW
1867 02000000 (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 1 -1 1 1  0 EEWWBEBW
1868 02000000 (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 1 1  0 1 1  0 BEWWBEBW
1869 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 2 -2 0 1 -1 WBWWBEBW
1870 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 20000300 (0,1) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 1 -1 0 2 -2 EBWWBEBW
1871 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 2 1  1 0 1 -1 BBWWBEBW
1872 00200000 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 3 -3 1 1  0 WWEWBEBW
1873 00200000 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 1 -1 1 1  0 EWEWBEBW
1874 00300000 (0,0) (0,0) (1,1) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 1 1  0 1 1  0 BWEWBEBW
1875 00200000 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 2 -2 1 1  0 WEEWBEBW
1876 00200000 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 1 -1 1 1  0 EEEWBEBW
1877 00200000 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 1 1  0 1 1  0 BEEWBEBW
1878 00200000 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) 00100300 (0,0) (0,0) (1,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 2 -2 1 2 -1 WBEWBEBW
1879 00200000 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 1 -1 1 1  0 EBEWBEBW
1880 00200000 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 2 1  1 1 1  0 BBEWBEBW
1881 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 3 -3 0 1 -1 WWBWBEBW
1882 20000000 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 1 -1 1 1  0 EWBWBEBW
1883 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 1 1  0 0 1 -1 BWBWBEBW
1884 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 02000300 (0,0) (0,1) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 2 -2 0 2 -2 WEBWBEBW
1885 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 02000300 (0,0) (0,1) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 1 -1 0 2 -2 EEBWBEBW
1886 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 02000300 (0,0) (0,1) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 1 1  0 0 2 -2 BEBWBEBW
1887 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 2 -2 0 1 -1 WBBWBEBW
1888 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 20000300 (0,2) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 0 1 -1 0 2 -2 EBBWBEBW
1889 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) 3 1  2 0 1 -1 BBBWBEBW
1890 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 4 -4 0 1 -1 WWWEBEBW
1891 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EWWEBEBW
1892 00010000 (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 1 1  0 BWWEBEBW
1893 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 1 -1 WEWEBEBW
1894 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EEWEBEBW
1895 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 0 1 -1 BEWEBEBW
1896 00010000 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 1 1  0 WBWEBEBW
1897 00010000 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) 20000200 (0,1) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 1 2 -1 EBWEBEBW
1898 00010000 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 2 1  1 1 1  0 BBWEBEBW
1899 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 3 -3 0 1 -1 WWEEBEBW
1900 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EWEEBEBW
1901 00100000 (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 1 1  0 BWEEBEBW
1902 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 1 -1 WEEEBEBW
1903 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EEEEBEBW
1904 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 0 1 -1 BEEEBEBW
1905 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00100200 (0,0) (0,0) (1,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 2 -2 WBEEBEBW
1906 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EBEEBEBW
1907 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 2 1  1 0 1 -1 BBEEBEBW
1908 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010200 (0,0) (0,0) (0,0) (1,0) (0,0) (0,1) (0,0) (0,0) 0 3 -3 0 2 -2 WWBEBEBW
1909 20000000 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010200 (0,0) (0,0) (0,0) (1,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 1 2 -1 EWBEBEBW
1910 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010200 (0,0) (0,0) (0,0) (1,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 0 2 -2 BWBEBEBW
1911 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 1 -1 WEBEBEBW
1912 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EEBEBEBW
1913 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 0 1 -1 BEBEBEBW
1914 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010200 (0,0) (0,0) (0,0) (2,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 2 -2 WBBEBEBW
1915 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EBBEBEBW
1916 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 3 1  2 0 1 -1 BBBEBEBW
1917 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (2,1) (0,0) (0,0) 0 4 -4 0 1 -1 WWWBBEBW
1918 20000000 (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (2,1) (0,0) (0,0) 0 1 -1 1 1  0 EWWBBEBW
1919 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (2,1) (0,0) (0,0) 1 1  0 0 1 -1 BWWBBEBW
1920 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (2,1) (0,0) (0,0) 0 2 -2 1 1  0 WEWBBEBW
1921 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (2,1) (0,0) (0,0) 0 1 -1 1 1  0 EEWBBEBW
1922 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (2,1) (0,0) (0,0) 1 1  0 1 1  0 BEWBBEBW
1923 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (2,1) (0,0) (0,0) 0 2 -2 0 1 -1 WBWBBEBW
1924 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 20000300 (0,1) (0,0) (0,0) (0,0) (0,0) (2,1) (0,0) (0,0) 0 1 -1 0 2 -2 EBWBBEBW
1925 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000300 (0,0) (0,0) (0,0) (0,0) (0,0) (2,1) (0,0) (0,0) 2 1  1 0 1 -1 BBWBBEBW
1926 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 3 -3 0 1 -1 WWEBBEBW
1927 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 1 -1 0 1 -1 EWEBBEBW
1928 00100000 (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 1 1  0 1 1  0 BWEBBEBW
1929 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000200 (0,0) (0,0) (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) 0 2 -2 0 1 -1 WEEBBEBW
